OBJECTID,english_ro,RoadClass,LandUse,priority_score,query_lon,query_lat,mapillary_has_coverage,mapillary_image_count,sidewalk_present,crossing_present,school_context,market_context,transit_stop_context,pedestrian_activity_visible,mapillary_api_value_count,mapillary_feature_error,mapillary_api_values,school_or_market_context,speed_sign_visible,notes,mapillary_images_cached,mapillary_image_rank,mapillary_image_id,mapillary_captured_at,mapillary_compass_angle,mapillary_is_pano,mapillary_image_lon,mapillary_image_lat,mapillary_thumbnail_url,mapillary_api_errors
2188,,trunk,RURAL,0.6622276639962855,77.3556225,19.142546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1929,,trunk,RURAL,0.6627650366674871,77.0272465,18.8449286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3533,,trunk,URBAN,0.6615461346633417,73.720721,18.6868506,1,97,0.0,0.0,0.0,0.0,0.0,0.0,47,,object--banner;object--sign--advertisement;object--street-light;object--support--utility-pole;object--traffic-light--general-upright-back;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--front;warning--traffic-merges-left--g2,,,,1.0,1.0,2.5267588072864076e+16,1765618245257.0,47.0,False,73.7201714515686,18.687304464754135,,
3415,,secondary,URBAN,0.6619868172732832,79.0682443,21.1043937,1,51,0.0,0.0,0.0,1.0,0.0,1.0,35,,object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-upright;object--traffic-light--pedestrians;object--trash-can,,,,1.0,1.0,334615268078942.0,1506850393000.0,343.54149055616,False,79.06788468360901,21.10457488511487,,
2144,,secondary,RURAL,0.6604987008296982,75.7072402,18.2560931,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2191,,trunk,RURAL,0.6619438996860658,74.4731882,18.3956491,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3612,,trunk,URBAN,0.661571072319202,79.0813514,21.1467029,1,32,0.0,1.0,0.0,1.0,0.0,1.0,53,,information--highway-interchange--g1;information--parking--g1;object--sign--advertisement;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole;object--traffic-light--general-upright;warning--junction-with-a-side-road-perpendicular-right--g1;warning--pedestrians-crossing--g5,,,,1.0,1.0,306305294211538.0,1454088434000.0,0.0,False,79.08139765262604,21.14667259872698,,
1777,,primary,RURAL,0.6601738733959065,74.0054743,19.5409099,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3371,,primary,URBAN,0.6615045974663565,73.8808441,18.6468753,1,195,0.0,1.0,0.0,1.0,1.0,1.0,417,,marking--discrete--crosswalk-zebra;marking--discrete--stop-line;marking--discrete--text--other;object--banner;object--junction-box;object--sign--advertisement;object--sign--back;object--sign--store;object--street-light;object--support--pole;object--support--traffic-sign-frame;object--support--utility-pole;object--traffic-light--general-single-front;object--traffic-light--general-upright-back;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-light--pedestrians-side;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--no-motor-vehicles--g1;regulatory--texts-two-lines--g1;regulatory--trams-and-buses-only--g1;warning--pedestrians-crossing--g1;warning--road-bump--g1,,,,1.0,1.0,439620715498553.0,1718164047076.0,226.0,False,73.88092696666718,18.64714988636156,,
3268,,trunk,RURAL,0.6599579991871035,73.5142961,19.9581983,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2058,,trunk,RURAL,0.6600692182041403,78.2268845,21.0000268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1984,,trunk,RURAL,0.6594395371649155,74.4905568,21.490487,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3964,,trunk,URBAN,0.6600249376558603,73.7665841,18.5671161,1,114,0.0,0.0,0.0,1.0,0.0,0.0,21,,information--general-directions--g1;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole,,,,1.0,1.0,1209178911281374.0,1768215958095.0,82.52840931518483,False,73.7664395570755,18.567219067776676,,
2706,,primary,RURAL,0.6588580826379675,74.5650307,16.832346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3010,,secondary,RURAL,0.6590799141369389,73.5298381,18.6965205,1,93,0.0,0.0,0.0,1.0,0.0,0.0,63,,complementary--chevron-left--g1;object--banner;object--sign--advertisement;object--sign--information;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-sign--front,,,,1.0,1.0,1259141639566709.0,1765615112283.0,332.0,False,73.52990090847015,18.69662388633533,,
2631,,secondary,RURAL,0.6592408062873288,73.5011424,18.6844201,1,141,0.0,0.0,0.0,1.0,0.0,0.0,42,,object--banner;object--junction-box;object--sign--advertisement;object--sign--store;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front,,,,1.0,1.0,1890972731781078.0,1765619443157.0,324.2821708774967,False,73.50119590759277,18.684463819348498,,
3947,,trunk,RURAL,0.6586284289276808,73.63384,19.7309008,1,39,0.0,0.0,0.0,0.0,0.0,0.0,2,,object--sign--advertisement;object--support--utility-pole,,,,1.0,1.0,815336982421046.0,1402327410393.0,24.030745758231,False,73.63372385501862,19.73064933286533,,
2500,,secondary,RURAL,0.6588729758633888,74.2245603,18.8439318,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3621,,motorway,URBAN,0.6582066848534242,72.9631959,19.1911839,1,257,0.0,0.0,0.0,0.0,0.0,0.0,46,,object--bench;object--sign--advertisement;object--sign--information;object--street-light;object--traffic-sign--back;object--traffic-sign--front;object--trash-can;regulatory--no-parking--g2,,,,1.0,1.0,540876197480586.0,1652579527858.0,0.0,False,72.96274781227112,19.191521143060857,,
3088,,trunk,RURAL,0.6571964134951969,73.8392614,21.5325293,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1855,,primary,RURAL,0.6584134157198561,77.3676376,20.7350438,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3834,,secondary,URBAN,0.6566121981877846,73.8875558,18.5395466,1,179,0.0,1.0,0.0,1.0,0.0,0.0,37,,construction--flat--driveway;marking--discrete--crosswalk-zebra;object--sign--advertisement;object--sign--store;object--street-light;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;object--trash-can,,,,1.0,1.0,1640062667385797.0,1745645458188.0,0.0,False,73.88700485229492,18.53952788530181,,
2114,,secondary,RURAL,0.6574079129824307,79.958914,21.5105262,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2797,,secondary,RURAL,0.6585184090375124,73.3425109,17.1611966,1,20,0.0,1.0,0.0,0.0,0.0,0.0,10,,information--general-directions--g1;marking--discrete--crosswalk-zebra;object--sign--advertisement;object--street-light;object--support--utility-pole;warning--curve-right--g1;warning--road-bump--g1,,,,1.0,1.0,931770614327461.0,1524371290889.0,244.09057617188,False,73.34316551685333,17.1614066201969,,
1153,,trunk,RURAL,0.6562851363344505,74.9541913,19.9293161,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2038,,secondary,RURAL,0.6565639803900927,73.9837444,19.2611142,1,6,0.0,0.0,0.0,1.0,0.0,0.0,10,,object--banner;object--sign--store;object--street-light;object--traffic-sign--front,,,,1.0,1.0,622882942628129.0,1628963437000.0,48.563722667864795,True,73.9836072921753,19.26080832963341,,
3916,,motorway,URBAN,0.6556857855361596,73.0751262,19.0384071,1,27,0.0,0.0,0.0,0.0,0.0,0.0,7,,object--sign--advertisement;object--support--pole;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--maximum-speed-limit-50--g1,,,,1.0,1.0,609636971540785.0,1735976999421.0,256.0,False,73.07542204856873,19.03832651554997,,
2454,,primary,RURAL,0.6554418782509759,73.3118096,18.9009401,1,13,0.0,0.0,0.0,0.0,0.0,0.0,4,,complementary--texts-two-lines--g1;information--highway-interchange--g1;object--traffic-sign--front,,,,1.0,1.0,1243550927737827.0,1771921065037.0,264.6715547809189,False,73.31193387508392,18.900160850717658,,
3635,,trunk,URBAN,0.6560473815461347,73.8373045,18.5718816,1,139,0.0,0.0,0.0,1.0,0.0,0.0,65,,object--banner;object--junction-box;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-single-front;object--traffic-light--general-upright-back;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front,,,,1.0,1.0,807969152245903.0,1765611444860.0,148.0,False,73.83716404438019,18.572573703591587,,
2349,,primary,RURAL,0.6565416100509142,75.1286402,18.9891862,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3965,,trunk,URBAN,0.6549625935162096,73.8391926,18.5667413,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1,,object--sign--advertisement,,,,1.0,1.0,769945853890976.0,1561274826106.0,253.052734375,False,73.83930444717407,18.566130830637466,,
2116,,primary,RURAL,0.6543071939943265,77.1970898,20.8456042,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2601,,trunk,RURAL,0.6554418782509759,77.3676278,19.2647733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1658,,primary,RURAL,0.6548534276553515,77.6214877,19.3686775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2225,,trunk,RURAL,0.6545540084649991,75.2200884,19.9399062,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1588,,primary,RURAL,0.6547335881710317,78.0686154,20.3771115,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2311,,secondary,RURAL,0.6541949745429549,74.3282353,17.0854406,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1999,,primary,RURAL,0.6531091930503626,76.0658475,20.4323578,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3997,,trunk,URBAN,0.6533291770573566,73.8515454,18.6288921,1,254,0.0,1.0,0.0,1.0,0.0,0.0,280,,marking--discrete--crosswalk-zebra;marking--discrete--other-marking;object--banner;object--manhole;object--sign--advertisement;object--sign--back;object--sign--information;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-upright-side;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;object--traffic-sign--information-parking;object--trash-can,,,,1.0,1.0,871168008624078.0,1767325921461.0,333.27852625963,True,73.851717710495,18.62860676075049,,
3939,,trunk,URBAN,0.6538653366583541,73.8589932,18.4464613,1,34,0.0,0.0,0.0,1.0,0.0,1.0,32,,object--sign--advertisement;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-light--pedestrians-side;object--traffic-sign--front,,,,1.0,1.0,1401111918263874.0,1766572666907.0,274.0,False,73.85880410671234,18.447313686219985,,
3645,,primary,URBAN,0.6530172332657315,73.2020645,19.1889128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3492,,trunk,URBAN,0.6529675810473816,73.7294764,18.683121,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,1384676573314653.0,1765609822780.0,149.0,False,73.72975766658783,18.682964711785957,,
1402,,primary,RURAL,0.6527569530186276,73.9937072,16.4110362,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1037,,trunk,RURAL,0.6523008874235993,74.3645264,20.9902307,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3670,,trunk,URBAN,0.6520947630922693,73.9612029,18.4680506,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3235,,secondary,RURAL,0.6522148570424651,73.7154987,18.5564176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3852,,trunk,URBAN,0.6524438902743143,73.8619138,18.5297355,1,34,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,293525232317813.0,1574129191767.0,270.63467407227,False,73.86151850223541,18.52966070416308,,
948,,primary,URBAN,0.652032481697629,75.1338784,20.2652313,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2109,,secondary,RURAL,0.6519978987393132,73.8671947,17.8102104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2138,,trunk,RURAL,0.6519381166875934,75.8643804,19.8507862,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3509,,trunk,URBAN,0.6519326683291771,73.1076626,19.0083228,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,887178081846905.0,1495349813000.0,178.90939331055,False,73.10768902301788,19.007588416945534,,
3880,,trunk,RURAL,0.6528428927680797,73.7706236,18.6662834,1,15,0.0,0.0,0.0,0.0,0.0,0.0,12,,object--sign--advertisement;object--street-light;object--support--traffic-sign-frame;object--support--utility-pole;object--traffic-sign--direction-back;object--traffic-sign--direction-front,,,,1.0,1.0,1428632095347476.0,1765515683430.0,303.0,False,73.7709242105484,18.66608232067881,,
1442,,primary,RURAL,0.6514531605010399,75.464848,19.0438973,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1393,,secondary,RURAL,0.651434131333673,74.4693787,18.9884268,1,20,0.0,0.0,0.0,0.0,0.0,0.0,16,,object--sign--advertisement;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front,,,,1.0,1.0,1442107870719352.0,1773562683100.0,355.0,False,74.46984887123108,18.988106010393594,,
1501,,primary,RURAL,0.6509344718996469,75.6391758,18.4738338,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3713,,motorway,URBAN,0.6506234413965087,73.0446333,19.0228434,1,21,0.0,0.0,0.0,0.0,0.0,0.0,2,,object--support--utility-pole,,,,1.0,1.0,905474111617852.0,1735977229475.0,195.0,False,73.04435133934021,19.02286942641898,,
3683,,trunk,URBAN,0.6503990024937656,79.0719707,21.1172334,1,24,0.0,0.0,0.0,0.0,0.0,0.0,2,,object--support--pole,,,,1.0,1.0,522394575804303.0,1506855986000.0,196.66931590043,False,79.07206892967224,21.11790653686556,,
3494,,trunk,URBAN,0.6513715710723191,73.6798005,18.7337126,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
929,,trunk,URBAN,0.6495404729718895,74.7368648,20.9033761,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1123,,primary,RURAL,0.6485894398752908,79.7490635,21.3777612,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1996,,primary,RURAL,0.6492259984648387,78.0072778,21.3254021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3712,,trunk,RURAL,0.6491770573566085,73.5014027,17.5670671,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1164,,trunk,RURAL,0.649264799282197,74.93788,19.9324573,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2312,,primary,RURAL,0.6481321089225497,77.0049989,19.1746341,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2627,,primary,RURAL,0.6481722971018079,73.9537972,18.7903942,1,24,0.0,0.0,0.0,0.0,0.0,0.0,17,,object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front,,,,1.0,1.0,3853677291433025.0,1760756788784.0,302.0,False,73.95390450954437,18.79041451153779,,
2083,,primary,RURAL,0.6477874226929183,79.296906,20.0202436,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,2.6843335681939024e+16,1774508350039.0,259.7717588898704,False,79.29692924022675,20.01984204786528,,
2404,,trunk,RURAL,0.6476059327498976,76.3636409,19.6501964,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1165,,secondary,RURAL,0.6475428635567915,74.7750072,17.3471351,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1137,,secondary,RURAL,0.6478104849701298,74.4204667,20.0751469,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2077,,secondary,RURAL,0.6474608139979935,74.9649953,18.3038286,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2437,,primary,RURAL,0.6475366413432452,75.9519102,18.0827177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3848,,trunk,RURAL,0.6477431421446384,73.7403122,18.6788546,1,22,0.0,1.0,0.0,1.0,0.0,0.0,38,,marking--discrete--crosswalk-zebra;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--maximum-speed-limit-50--g1;warning--junction-with-a-side-road-perpendicular-left--g1,,,,1.0,1.0,893849823313040.0,1765609907670.0,93.0,False,73.74056160449982,18.67890435045733,,
1548,,secondary,URBAN,0.6469093934160963,74.6081208,18.1789797,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2073,,trunk,RURAL,0.6468052785285877,78.8884691,21.2351761,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3905,,primary,URBAN,0.6466200169132662,73.8028416,18.5070168,1,30,0.0,0.0,0.0,1.0,0.0,1.0,20,,object--sign--advertisement;object--sign--store;object--street-light;object--traffic-light--general-horizontal;object--traffic-light--general-upright;object--traffic-light--pedestrians,,,,1.0,1.0,845657139380318.0,1543033936159.0,261.51611328125,False,73.80304634571075,18.50696402641316,,
3196,,trunk,RURAL,0.6465220022351168,79.0271686,20.2025094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1938,,trunk,URBAN,0.6464865338749856,77.3271384,19.1288714,1,35,0.0,0.0,0.0,1.0,0.0,0.0,31,,object--sign--store;object--street-light;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front,,,,1.0,1.0,806757592172865.0,1777358333041.0,99.57129292146782,False,77.32706129550934,19.128900027555034,,
2400,,primary,RURAL,0.6462867223888837,74.3795798,18.5736729,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1934,,trunk,URBAN,0.6461319443911886,74.8057848,20.8989517,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3846,,trunk,URBAN,0.6466084788029925,73.8248591,18.615132,1,163,0.0,1.0,0.0,1.0,0.0,0.0,105,,marking--discrete--crosswalk-zebra;marking--discrete--other-marking;marking--discrete--text--other;object--sign--advertisement;object--sign--back;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-upright-front;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;object--trash-can,,,,1.0,1.0,849330803832618.0,1722657969137.0,195.4022633310408,True,73.82522284984589,18.61587243942617,,
3801,,trunk,URBAN,0.6461221945137157,73.8309015,18.5917994,1,333,0.0,0.0,0.0,1.0,0.0,1.0,121,,construction--flat--driveway;marking--discrete--other-marking;object--banner;object--cctv-camera;object--junction-box;object--sign--advertisement;object--sign--store;object--street-light;object--support--traffic-sign-frame;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--bicycles-only--g1,,,,1.0,1.0,525810396484650.0,1724989552653.0,155.03366457014226,True,73.8309895992279,18.59193136841928,,
2410,,primary,RURAL,0.6458062908147579,74.2162756,18.1065409,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3891,,primary,URBAN,0.6460283384354323,73.8239475,18.5066294,1,84,0.0,1.0,0.0,1.0,0.0,1.0,33,,complementary--texts-three-lines--g1;information--general-directions--g1;marking--discrete--crosswalk-zebra;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-light--general-horizontal-front;object--traffic-light--general-upright;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-light--pedestrians-front;object--traffic-light--pedestrians-side,,,,1.0,1.0,545962861636386.0,1726349225596.0,148.0,False,73.82392466068268,18.506897895431734,,
2761,,primary,RURAL,0.6463150378178122,74.8160318,20.5307167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2603,,primary,RURAL,0.6456823973055897,74.5167848,18.1351465,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3595,,trunk,RURAL,0.6453615960099751,74.2491161,18.0289678,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3747,,primary,URBAN,0.6453740648379053,73.870726,18.5489613,1,703,0.0,1.0,0.0,1.0,0.0,1.0,174,,construction--barrier--temporary;information--disabled-persons--g1;information--general-directions--g1;information--highway-interchange--g1;marking--discrete--crosswalk-zebra;object--banner;object--junction-box;object--sign--advertisement;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole;object--traffic-cone;object--traffic-light--general-single;object--traffic-light--general-single-front;object--traffic-light--general-upright;object--traffic-light--general-upright-back;object--traffic-light--general-upright-front;object--traffic-light--general-upright-side;object--traffic-light--pedestrians;object--traffic-light--pedestrians-side;object--traffic-sign--back;object--traffic-sign--direction-back;object--traffic-sign--direction-front;object--traffic-sign--front;regulatory--no-stopping--g1;warning--pedestrians-crossing--g1;warning--skiers--g2;warning--uneven-road--g1,,,,1.0,1.0,3038248573164025.0,1570682909224.0,309.49185180664,False,73.87053608894348,18.549002894540635,,
2453,,trunk,URBAN,0.6434517808079745,76.5596187,18.3826809,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3631,,trunk,RURAL,0.6447256857855361,73.9131186,18.9004358,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
2091,,primary,URBAN,0.6444163981993576,78.6243749,20.7411777,1,32,0.0,0.0,0.0,1.0,0.0,0.0,33,,complementary--obstacle-delineator--g3;object--banner;object--junction-box;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;object--traffic-sign--front;warning--curve-left--g1,,,,1.0,1.0,1291997999663207.0,1773821754867.0,184.34342259467428,False,78.62468719482422,20.741184767896215,,
3440,,trunk,RURAL,0.6435329623941264,79.8559266,20.6083992,1,48,0.0,0.0,0.0,1.0,0.0,0.0,77,,object--banner;object--sign--advertisement;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole,,,,1.0,1.0,1389103588136835.0,1487160425350.0,84.147222683593,False,79.85597133636475,20.608423641517035,,
3967,,trunk,URBAN,0.6433416458852868,72.8730578,19.2613943,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3624,,trunk,RURAL,0.643279301745636,73.9664553,19.0816272,1,19,0.0,0.0,0.0,1.0,0.0,0.0,1,,object--sign--store,,,,1.0,1.0,1524343545318064.0,1768884559039.0,111.03470282434373,False,73.96652698516846,19.081753839080903,,
1154,,secondary,RURAL,0.6428545842550459,76.1459611,18.3224921,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3796,,primary,URBAN,0.6431546134663342,73.8767206,18.6399612,1,157,0.0,0.0,0.0,1.0,0.0,0.0,139,,object--sign--advertisement;object--sign--back;object--sign--store;object--street-light;object--support--pole;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--front;regulatory--maximum-speed-limit-50--g1;warning--curve-left--g1,,,,1.0,1.0,1176569190647262.0,1741781132885.0,221.761079123616,True,73.87640476226807,18.639596653534497,,
3674,,trunk,URBAN,0.6422443890274314,79.0643912,21.0888556,1,8,0.0,0.0,0.0,0.0,0.0,0.0,1,,object--support--pole,,,,1.0,1.0,508105797033847.0,1506856874000.0,194.36957343426,False,79.06450510025024,21.088824578197944,,
2361,,secondary,RURAL,0.6428148213475259,74.768327,19.1795382,1,27,0.0,0.0,0.0,1.0,0.0,0.0,28,,object--banner;object--sign--advertisement;object--sign--store;object--support--utility-pole;object--traffic-sign--back,,,,1.0,1.0,2019984175595683.2,1772353472751.0,179.0,False,74.76826608181,19.179321063203176,,
3386,,trunk,RURAL,0.6426940720605532,74.9214146,21.3355698,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,1.0,1.0,642009476674022.0,1505132513000.0,73.664397668848,False,74.92073357105255,21.33555178305194,,
3128,,trunk,RURAL,0.64220442045571,74.5706731,21.3182908,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3682,,motorway,URBAN,0.6417331670822942,73.8480157,20.02764,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1065,,trunk,URBAN,0.6418969245881662,74.7680346,20.9023363,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1071,,secondary,RURAL,0.6422227385129572,76.0117275,20.2007756,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1956,,primary,RURAL,0.6415309643141238,74.7291012,19.9252546,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1326,,secondary,RURAL,0.6418983154359001,74.7967757,18.0201984,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
1453,,secondary,RURAL,0.6415100039947657,79.1862815,20.0299996,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3638,,trunk,RURAL,0.6413092269326683,74.0286826,18.3505137,1,25,0.0,1.0,0.0,1.0,0.0,0.0,46,,complementary--obstacle-delineator--g3;marking--discrete--crosswalk-zebra;object--banner;object--sign--advertisement;object--sign--store;object--street-light;object--support--utility-pole;regulatory--no-parking--g2;warning--uneven-road--g1,,,,1.0,1.0,507156367086149.0,1601606481768.0,180.52824401855,False,74.02877569198608,18.35118037472799,,
3699,,trunk,URBAN,0.6411845386533666,73.4158217,18.7589923,1,18,0.0,0.0,0.0,0.0,0.0,0.0,11,,object--sign--advertisement;object--support--utility-pole;object--traffic-sign--back;object--traffic-sign--direction-front;object--traffic-sign--front;warning--junction-with-a-side-road-acute-right--g2;warning--road-narrows--g1;warning--uneven-road--g1,,,,1.0,1.0,1494413852110596.0,1771924708030.0,156.92045774125597,False,73.4157782793045,18.75904162546155,,
1879,,secondary,RURAL,0.6414393635703862,74.1901748,16.7994366,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,
3630,,trunk,URBAN,0.6411471321695761,73.1097532,18.9982932,1,9,0.0,0.0,0.0,0.0,0.0,0.0,6,,object--sign--advertisement;object--support--pole;regulatory--maximum-speed-limit-40--g1;regulatory--maximum-speed-limit-60--g1,,,,1.0,1.0,1828904697277796.0,1495349962000.0,115.30844116211,False,73.1100869178772,18.998342039725003,,
